,city_fuel_economy,mileage,passenger_car,price,franchise_make
203,17.0,71.0,1,67630.0,0
204,28.0,41298.0,1,17650.0,1
205,28.0,14295.0,1,20390.0,0
206,22.0,17315.0,0,33998.0,1
207,16.0,6036.0,1,81998.0,0
208,26.0,27277.0,0,24301.0,1
209,16.0,9489.0,1,62985.0,0
210,18.0,20102.0,0,30491.0,1
211,21.0,11290.0,0,33855.0,1
212,29.0,14.0,0,41085.0,1
213,18.0,6909.0,0,41995.0,0
214,16.0,9857.0,1,52945.0,0
215,22.0,23270.0,0,22998.0,0
216,31.0,35115.0,1,12799.0,1
217,16.0,0.0,1,89065.0,0
218,15.0,33932.0,0,39998.0,0
219,16.0,11212.0,1,53495.0,0
220,15.0,19377.0,0,60950.0,1
221,28.0,34961.0,1,16603.0,1
222,14.0,16116.0,0,42199.0,1
223,16.0,34.0,1,94075.0,0
224,19.0,8381.0,0,37988.0,1
225,26.0,36796.0,0,19399.0,0
226,25.0,25933.0,0,24985.0,1
227,17.0,9484.0,0,42880.0,1
228,15.0,7120.0,0,58810.0,0
229,17.0,8551.0,1,87895.0,0
230,28.0,9211.0,1,24992.0,1
231,15.0,36683.0,0,30999.0,1
232,16.0,6686.0,1,86445.0,0
233,16.0,175.0,1,91445.0,0
234,29.0,42738.0,1,16991.0,1
235,25.0,41515.0,0,15048.0,1
236,19.0,30966.0,0,36700.0,1
237,28.0,26002.0,1,14999.0,1
238,24.0,15565.0,1,33898.0,0
239,16.0,9495.0,1,62985.0,0
240,22.0,31750.0,1,28699.0,1
241,16.0,34.0,1,73709.0,0
242,28.0,20098.0,1,20250.0,1
243,15.0,8278.0,0,63985.0,0
244,21.0,17955.0,0,22037.0,1
245,18.0,9952.0,1,57900.0,0
246,17.0,130.0,1,81330.0,0
247,28.0,33269.0,1,20500.0,1
248,32.0,12412.0,1,17942.0,1
249,23.0,4922.0,1,46999.0,0
250,19.0,39296.0,0,30800.0,0
251,28.0,32650.0,1,16998.0,1
252,13.0,52.0,1,158900.0,0
253,27.0,17048.0,0,18134.0,1
254,24.0,9980.0,1,43750.0,0
255,28.0,18740.0,1,27995.0,1
256,14.0,10.0,0,141259.0,0
257,13.0,3.0,0,47337.0,1
258,28.0,34027.0,1,12844.0,1
259,22.0,3588.0,1,35299.0,1
260,13.0,26.0,1,173035.0,0
261,28.0,35324.0,1,19988.0,1
262,14.0,46.0,0,134999.0,0
263,26.0,6179.0,0,15959.0,1
264,28.0,45985.0,1,17388.0,1
265,19.0,11546.0,0,28975.0,1
266,17.0,27609.0,1,31950.0,0
267,16.0,7844.0,0,39500.0,1
268,26.0,49000.0,0,17991.0,1
269,13.0,10585.0,0,43600.0,1
270,17.0,75.0,1,59900.0,0
271,13.0,40.0,1,160240.0,0
272,16.0,26.0,1,90985.0,0
273,13.0,0.0,1,182712.0,0
274,24.0,21736.0,0,38998.0,0
275,26.0,35000.0,0,26975.0,1
276,26.0,23197.0,0,24788.0,1
277,28.0,38325.0,1,18628.0,1
278,31.0,10860.0,0,49000.0,1
279,13.0,1109.0,1,163965.0,0
280,16.0,11011.0,1,89155.0,0
281,15.0,11303.0,0,62998.0,0
282,19.0,34351.0,0,30488.0,1
283,16.0,9653.0,1,66590.0,0
284,19.0,9307.0,1,49500.0,0
285,28.0,32582.0,1,22985.0,1
286,28.0,37607.0,1,18497.0,0
287,15.0,5244.0,0,65500.0,0
288,19.0,20745.0,0,42286.0,1
289,13.0,27854.0,0,74500.0,1
290,15.0,28326.0,0,48450.0,0
291,19.0,28010.0,1,27987.0,1
292,17.0,10369.0,1,57995.0,0
293,26.0,5480.0,0,17738.0,1
294,19.0,2.0,0,41452.0,1
295,17.0,6235.0,0,34998.0,0
296,23.0,8474.0,1,33950.0,0
297,17.0,31263.0,0,20988.0,0
298,27.0,19945.0,0,17799.0,1
299,19.0,35444.0,0,29498.0,1
300,16.0,22.0,1,96720.0,0
301,15.0,44.0,0,74999.0,0
302,27.0,41999.0,0,18859.0,1
303,27.0,11.0,0,27667.0,1
304,19.0,13787.0,0,25991.0,1
305,25.0,19106.0,0,26451.0,1
306,18.0,6909.0,0,41995.0,0
307,17.0,1469.0,1,118500.0,0
308,16.0,15.0,1,74500.0,0
309,15.0,41.0,0,62449.0,0
310,13.0,0.0,1,129500.0,0
311,21.0,33804.0,0,26995.0,1
312,25.0,8500.0,1,20699.0,0
313,32.0,3900.0,1,19981.0,1
314,19.0,15496.0,0,33500.0,1
315,28.0,41271.0,1,17699.0,1
316,16.0,30.0,1,93515.0,0
317,18.0,3504.0,0,39999.0,1
318,28.0,21672.0,1,23000.0,1
319,16.0,34.0,1,65985.0,0
320,14.0,349.0,0,138400.0,0
321,22.0,14754.0,0,21991.0,1
322,17.0,37820.0,0,33990.0,1
323,22.0,17580.0,0,35800.0,0
324,27.0,25228.0,0,18981.0,1
325,22.0,32495.0,1,31999.0,1
326,16.0,0.0,1,95595.0,0
327,28.0,36102.0,1,19988.0,1
328,28.0,14241.0,1,31588.0,1
329,21.0,46153.0,0,18000.0,1
330,18.0,26.0,0,45920.0,1
331,14.0,38206.0,0,45800.0,0
332,29.0,31594.0,1,16000.0,1
333,28.0,29255.0,1,19592.0,1
334,16.0,10386.0,1,56145.0,0
335,28.0,31981.0,1,18799.0,1
336,26.0,10611.0,0,24900.0,1
337,27.0,16434.0,0,20575.0,1
338,23.0,4922.0,1,46999.0,0
339,17.0,12583.0,1,49888.0,0
340,19.0,9307.0,1,49500.0,0
341,14.0,254.0,0,107165.0,0
342,18.0,21684.0,0,38215.0,1
343,16.0,10386.0,1,56145.0,0
344,26.0,30853.0,0,25336.0,1
345,17.0,29125.0,0,33991.0,1
346,18.0,3000.0,1,145000.0,0
347,24.0,20282.0,0,35000.0,0
348,29.0,13410.0,1,19998.0,0
349,19.0,28073.0,0,26995.0,1
350,28.0,25237.0,1,22777.0,1
351,17.0,130.0,1,81330.0,0
352,19.0,34573.0,0,29491.0,1
353,15.0,8455.0,0,63900.0,0
354,66.0,10946.0,1,43000.0,0
355,24.0,20282.0,0,35000.0,0
356,22.0,43989.0,0,19905.0,0
357,28.0,27299.0,1,15891.0,1
358,18.0,40087.0,0,27905.0,0
359,28.0,33780.0,1,16998.0,1
360,17.0,40286.0,0,15163.0,1
361,18.0,25183.0,0,37998.0,0
362,29.0,26160.0,1,14752.0,1
363,21.0,9884.0,0,27995.0,1
364,13.0,21533.0,0,41689.0,1
365,25.0,26027.0,0,29545.0,1
366,16.0,2.0,1,85705.0,0
367,14.0,10.0,0,140514.0,0
368,26.0,12563.0,0,24696.0,1
369,18.0,29271.0,0,36496.0,1
370,14.0,10.0,0,137580.0,0
371,15.0,8322.0,0,62985.0,0
372,28.0,38539.0,1,22900.0,1
373,21.0,23148.0,0,22505.0,0
374,15.0,40.0,0,66545.0,0
375,16.0,47.0,1,71853.0,0
376,22.0,18969.0,0,39999.0,0
377,22.0,14499.0,0,23865.0,1
378,19.0,25374.0,1,26861.0,1
379,16.0,4464.0,1,85900.0,0
380,24.0,10279.0,1,43995.0,0
381,16.0,9653.0,1,66590.0,0
382,22.0,36945.0,0,21550.0,1
383,25.0,16138.0,0,28915.0,1
384,22.0,12659.0,0,42998.0,0
385,15.0,16164.0,0,59950.0,0
386,19.0,44277.0,0,35000.0,1
387,16.0,780.0,1,85880.0,0
388,16.0,73.0,1,74000.0,0
389,16.0,14962.0,1,54950.0,0
390,16.0,32.0,1,68999.0,0
391,16.0,38796.0,0,40998.0,0
392,18.0,14516.0,0,34852.0,1
393,12.0,52090.0,0,13878.0,1
394,19.0,34141.0,0,25505.0,0
395,25.0,24836.0,1,18900.0,1
396,13.0,18347.0,0,139900.0,0
397,26.0,35180.0,0,21995.0,1
398,16.0,33.0,1,77000.0,0
399,28.0,33861.0,1,22189.0,1
400,28.0,38538.0,1,19988.0,1
401,25.0,51192.0,0,16591.0,1
402,16.0,10326.0,1,44888.0,0
403,26.0,15521.0,0,31995.0,1
404,16.0,5130.0,1,67500.0,0
405,22.0,8044.0,1,34950.0,0
406,16.0,14084.0,0,72450.0,1
407,19.0,12353.0,0,36893.0,1
408,28.0,36839.0,1,16490.0,1
409,28.0,32073.0,1,21000.0,1
410,17.0,0.0,1,71995.0,0
411,13.0,22791.0,0,38499.0,1
412,20.0,38557.0,0,29968.0,1
413,14.0,12.0,0,100116.0,0
414,28.0,30075.0,1,14488.0,1
415,22.0,38552.0,0,27950.0,1
416,22.0,12102.0,1,33950.0,0
417,26.0,36796.0,0,19399.0,0
418,15.0,7393.0,1,91500.0,0
419,28.0,18227.0,1,19790.0,1
420,16.0,20.0,1,111235.0,0
421,28.0,31301.0,1,21299.0,1
422,28.0,22515.0,1,14792.0,1
423,16.0,0.0,1,72115.0,0
424,21.0,16166.0,0,36595.0,1
425,28.0,34709.0,1,20980.0,1
426,28.0,16800.0,1,23985.0,1
427,18.0,46163.0,0,26905.0,0
428,25.0,35103.0,0,14486.0,1
429,17.0,29913.0,0,38654.0,1
430,17.0,8194.0,0,69900.0,0
431,21.0,35328.0,0,33700.0,1
432,27.0,34427.0,1,17999.0,0
433,19.0,24853.0,0,30992.0,1
434,18.0,33600.0,0,42788.0,1
435,28.0,31106.0,1,15848.0,1
436,15.0,5244.0,0,65500.0,0
437,28.0,28490.0,1,24995.0,1
438,23.0,14189.0,0,22995.0,1
439,18.0,1106.0,1,134900.0,0
440,18.0,20598.0,0,40998.0,0
441,13.0,44.0,1,174465.0,0
442,54.0,20294.0,1,20337.0,1
443,16.0,37253.0,0,42999.0,1
444,30.0,43860.0,1,13505.0,0
445,13.0,75.0,1,145757.0,0
446,28.0,40122.0,1,16990.0,1
447,12.0,38133.0,0,18293.0,1
448,27.0,35013.0,1,20900.0,1
449,15.0,7120.0,0,58810.0,0
